,Happiness_Score,GDP,Social_Support,Life_Expectancy (Happiness),Freedom_Score,Generosity,Corruption_Score,Happiness (Dystopia),Beer_Servings,Spirit_Servings,Wine_Servings,Total_L_Pure_Alcohol,Life_Expectancy (LED),Adult_Mortality,infantdeaths,GDP_Health_Gov_Expenditure (%),HepatitisB,Measles,BMI,under-fivedeaths,Polio,Diphtheria,HIV/AIDS,GDP.1,Population,thinness1-19years,thinness5-9years,HDI,Schooling
98,0.6511839162279723,0.7090100376067336,0.7185885578519381,0.6862213207403425,0.7826187512345921,-0.002669067401042576,0.9099509608393833,1.0,0.39095744680851063,0.002680965147453083,0.010810810810810811,0.40277777777777773,0.6511363636363636,0.737603305785124,0.04945054945054945,0.0,0.8484848484848485,0.02001394005775167,0.40616246498599434,0.06181818181818182,0.8383838383838383,0.8484848484848485,0.3763440860215054,0.02200411805007327,0.08845032191071352,0.2097378277153558,0.20146520146520147,0.5421940928270043,0.5098039215686275
99,0.647124324534741,0.7840401724308663,0.9135487347970733,0.8659033091845136,0.639261050633661,-0.30158973931477573,0.8946683324890471,1.0,0.8856382978723404,0.2680965147453083,0.008108108108108109,0.5347222222222222,0.8420454545454544,0.3243801652892562,0.00989010989010989,0.0,0.8787878787878788,0.0,0.8697478991596638,0.00909090909090909,0.8787878787878788,0.8787878787878788,0.01075268817204301,0.12985324013190647,0.049568281787343446,0.05992509363295881,0.054945054945054944,0.8111814345991561,0.7009803921568628
100,0.6409645291172686,0.8329605065322611,0.8242640980926649,0.8580891096327655,0.47857621603855494,-0.21600310423356273,0.7861231487856647,1.0,0.06648936170212766,0.0,0.03783783783783784,0.048611111111111105,0.859090909090909,0.03925619834710744,0.023076923076923078,0.0,0.9595959595959596,0.0006970028875833914,0.8333333333333333,0.02181818181818182,0.9595959595959596,0.9595959595959596,0.01075268817204301,0.07307590260247111,0.1544437622417508,0.2247191011235955,0.21245421245421245,0.7837552742616034,0.7058823529411765
101,0.6378526640519578,0.7090392708032477,0.7424218646176353,0.7759843368008889,0.7083051255865196,-0.09334495203310701,0.8644698441186551,1.0,0.023936170212765957,0.002680965147453083,0.01891891891891892,0.020833333333333332,0.7579545454545454,0.3884297520661157,0.020879120879120878,0.0,0.898989898989899,0.000641685198092646,0.34033613445378147,0.023636363636363636,0.8585858585858586,0.898989898989899,0.03225806451612903,0.001745675599889265,0.058013911592054566,0.3558052434456929,0.34065934065934067,0.5179324894514769,0.46568627450980393
102,0.633818658435516,0.6769021487685825,0.6541432057585842,0.7091738494067678,0.7249724511262544,0.13613941910356084,0.8142438508437149,1.0,0.023936170212765957,0.0,0.005405405405405406,0.01388888888888889,0.6704545454545454,0.5867768595041323,0.02857142857142857,0.0,0.5454545454545454,0.002688439709250224,0.32633053221288516,0.03636363636363636,0.42424242424242425,0.5454545454545454,0.05376344086021505,0.009804502948945379,0.005002798377312631,0.27340823970037453,0.2673992673992674,0.43670886075949367,0.4313725490196079
103,0.6287345816278715,0.5975336368495536,0.6334813902101321,0.6965742783745936,0.7792549642219001,0.02472214561563484,0.7722762518734786,1.0,0.007978723404255319,0.005361930294906166,0.002702702702702703,0.006944444444444445,0.7022727272727273,0.045454545454545456,0.05384615384615385,0.0,0.6565656565656566,0.08511179705046079,0.2703081232492997,0.07909090909090909,0.6565656565656566,0.6565656565656566,0.04301075268817204,0.006347824196048761,0.07707159183346164,0.3595505617977528,0.3443223443223443,0.37025316455696206,0.26470588235294124
104,0.6260452853594262,0.7683892667575929,0.7566689626516053,0.7644065270919976,0.9304772533529696,0.19864211077808494,0.6783768672529612,1.0,0.16489361702127658,0.0,0.3324324324324324,0.4305555555555556,0.7465909090909091,0.40082644628099173,0.008791208791208791,0.0,0.898989898989899,0.0006195581222963479,0.30392156862745096,0.01,0.898989898989899,0.898989898989899,0.02150537634408602,0.12985324013190647,0.049568281787343446,0.32958801498127344,0.326007326007326,0.6139240506329114,0.5294117647058825
105,0.6252897297694077,0.8224777919382266,0.6885107256082035,0.894583850243529,0.8020469077501274,-0.07546318142582076,0.9580140531539288,1.0,0.23670212765957446,0.353887399463807,0.14594594594594595,0.3402777777777778,0.884090909090909,0.15289256198347106,0.0,1.0,1.0,0.0,0.8123249299719887,0.0,1.0,1.0,0.01075268817204301,0.06991902835139178,0.0001118405782493731,0.0449438202247191,0.047619047619047616,0.8037974683544304,0.696078431372549
106,0.6208972124967969,0.7204716052719776,0.7931720308462773,0.8011236791767452,0.9843143512289618,0.09258875045513446,0.8794165383180235,1.0,0.15159574468085107,0.1742627345844504,0.002702702702702703,0.1527777777777778,0.7806818181818183,0.359504132231405,0.01098901098901099,0.0,0.898989898989899,0.0,0.27450980392156865,0.01090909090909091,0.8787878787878788,0.898989898989899,0.02150537634408602,0.020567630901196426,0.06010810346907875,0.07116104868913857,0.06959706959706959,0.5886075949367088,0.5343137254901962
107,0.6188994145496114,0.7237179862406311,0.7051548647087349,0.8398335937845741,0.9237197233722655,-0.06004438687001265,0.7074113397018988,1.0,0.0,0.0,0.0,0.0,0.8159090909090909,0.2665289256198347,0.1010989010989011,0.0,0.9797979797979798,0.002655249095555777,0.25630252100840334,0.10272727272727272,0.9797979797979798,0.9797979797979798,0.01075268817204301,0.002142329271725683,0.006247570494590738,0.6704119850187266,0.6703296703296704,0.6065400843881856,0.5
